LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.5 on Sat Jun 02 16:49:12 IST 2018
 864 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 1 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.396500 9.119500  xlo xhi
 -0.396500 9.119500  ylo yhi
 -0.396500 9.119500  zlo zhi

# Pair Coeffs
#
# 1  Ar1

# Bond Coeffs
#
# 1  

 Masses

 1  1.0 # Ar1 39.948002

 Atoms

1	1	1	0	0	0	0	#	Ar1
2	2	1	0	0	0.793	0.793	#	Ar1
3	3	1	0	0.793	0	0.793	#	Ar1
4	4	1	0	0.793	0.793	0	#	Ar1
5	5	1	0	0	0	1.586	#	Ar1
6	6	1	0	0	0	7.93	#	Ar1
7	7	1	0	1.586	0	0	#	Ar1
8	8	1	0	7.93	0	0	#	Ar1
9	9	1	0	0	1.586	0	#	Ar1
10	10	1	0	0	7.93	0	#	Ar1
11	11	1	0	0	0.793	2.379	#	Ar1
12	12	1	0	0	0.793	8.723	#	Ar1
13	13	1	0	1.586	0.793	0.793	#	Ar1
14	14	1	0	7.93	0.793	0.793	#	Ar1
15	15	1	0	0	2.379	0.793	#	Ar1
16	16	1	0	0	8.723	0.793	#	Ar1
17	17	1	0	0.793	0	2.379	#	Ar1
18	18	1	0	0.793	0	8.723	#	Ar1
19	19	1	0	2.379	0	0.793	#	Ar1
20	20	1	0	8.723	0	0.793	#	Ar1
21	21	1	0	0.793	1.586	0.793	#	Ar1
22	22	1	0	0.793	7.93	0.793	#	Ar1
23	23	1	0	0.793	0.793	1.586	#	Ar1
24	24	1	0	0.793	0.793	7.93	#	Ar1
25	25	1	0	2.379	0.793	0	#	Ar1
26	26	1	0	8.723	0.793	0	#	Ar1
27	27	1	0	0.793	2.379	0	#	Ar1
28	28	1	0	0.793	8.723	0	#	Ar1
29	29	1	0	0	0	3.172	#	Ar1
30	30	1	0	0	0	6.344	#	Ar1
31	31	1	0	3.172	0	0	#	Ar1
32	32	1	0	6.344	0	0	#	Ar1
33	33	1	0	0	3.172	0	#	Ar1
34	34	1	0	0	6.344	0	#	Ar1
35	35	1	0	0	0.793	3.965	#	Ar1
36	36	1	0	0	0.793	7.137	#	Ar1
37	37	1	0	3.172	0.793	0.793	#	Ar1
38	38	1	0	6.344	0.793	0.793	#	Ar1
39	39	1	0	0	3.965	0.793	#	Ar1
40	40	1	0	0	7.137	0.793	#	Ar1
41	41	1	0	0.793	0	3.965	#	Ar1
42	42	1	0	0.793	0	7.137	#	Ar1
43	43	1	0	3.965	0	0.793	#	Ar1
44	44	1	0	7.137	0	0.793	#	Ar1
45	45	1	0	0.793	3.172	0.793	#	Ar1
46	46	1	0	0.793	6.344	0.793	#	Ar1
47	47	1	0	0.793	0.793	3.172	#	Ar1
48	48	1	0	0.793	0.793	6.344	#	Ar1
49	49	1	0	3.965	0.793	0	#	Ar1
50	50	1	0	7.137	0.793	0	#	Ar1
51	51	1	0	0.793	3.965	0	#	Ar1
52	52	1	0	0.793	7.137	0	#	Ar1
53	53	1	0	0	0	4.758	#	Ar1
54	54	1	0	4.758	0	0	#	Ar1
55	55	1	0	0	4.758	0	#	Ar1
56	56	1	0	0	0.793	5.551	#	Ar1
57	57	1	0	4.758	0.793	0.793	#	Ar1
58	58	1	0	0	5.551	0.793	#	Ar1
59	59	1	0	0.793	0	5.551	#	Ar1
60	60	1	0	5.551	0	0.793	#	Ar1
61	61	1	0	0.793	4.758	0.793	#	Ar1
62	62	1	0	0.793	0.793	4.758	#	Ar1
63	63	1	0	5.551	0.793	0	#	Ar1
64	64	1	0	0.793	5.551	0	#	Ar1
65	65	1	0	0	1.586	1.586	#	Ar1
66	66	1	0	0	7.93	7.93	#	Ar1
67	67	1	0	0	7.93	1.586	#	Ar1
68	68	1	0	0	1.586	7.93	#	Ar1
69	69	1	0	1.586	0	1.586	#	Ar1
70	70	1	0	7.93	0	7.93	#	Ar1
71	71	1	0	1.586	0	7.93	#	Ar1
72	72	1	0	7.93	0	1.586	#	Ar1
73	73	1	0	1.586	1.586	0	#	Ar1
74	74	1	0	7.93	7.93	0	#	Ar1
75	75	1	0	7.93	1.586	0	#	Ar1
76	76	1	0	1.586	7.93	0	#	Ar1
77	77	1	0	0	2.379	2.379	#	Ar1
78	78	1	0	0	8.723	8.723	#	Ar1
79	79	1	0	0	8.723	2.379	#	Ar1
80	80	1	0	0	2.379	8.723	#	Ar1
81	81	1	0	1.586	0.793	2.379	#	Ar1
82	82	1	0	7.93	0.793	8.723	#	Ar1
83	83	1	0	1.586	0.793	8.723	#	Ar1
84	84	1	0	7.93	0.793	2.379	#	Ar1
85	85	1	0	1.586	2.379	0.793	#	Ar1
86	86	1	0	7.93	8.723	0.793	#	Ar1
87	87	1	0	7.93	2.379	0.793	#	Ar1
88	88	1	0	1.586	8.723	0.793	#	Ar1
89	89	1	0	0.793	1.586	2.379	#	Ar1
90	90	1	0	0.793	7.93	8.723	#	Ar1
91	91	1	0	0.793	7.93	2.379	#	Ar1
92	92	1	0	0.793	1.586	8.723	#	Ar1
93	93	1	0	2.379	0	2.379	#	Ar1
94	94	1	0	8.723	0	8.723	#	Ar1
95	95	1	0	2.379	0	8.723	#	Ar1
96	96	1	0	8.723	0	2.379	#	Ar1
97	97	1	0	2.379	1.586	0.793	#	Ar1
98	98	1	0	8.723	7.93	0.793	#	Ar1
99	99	1	0	8.723	1.586	0.793	#	Ar1
100	100	1	0	2.379	7.93	0.793	#	Ar1
101	101	1	0	0.793	2.379	1.586	#	Ar1
102	102	1	0	0.793	8.723	7.93	#	Ar1
103	103	1	0	0.793	8.723	1.586	#	Ar1
104	104	1	0	0.793	2.379	7.93	#	Ar1
105	105	1	0	2.379	0.793	1.586	#	Ar1
106	106	1	0	8.723	0.793	7.93	#	Ar1
107	107	1	0	2.379	0.793	7.93	#	Ar1
108	108	1	0	8.723	0.793	1.586	#	Ar1
109	109	1	0	2.379	2.379	0	#	Ar1
110	110	1	0	8.723	8.723	0	#	Ar1
111	111	1	0	8.723	2.379	0	#	Ar1
112	112	1	0	2.379	8.723	0	#	Ar1
113	113	1	0	0	1.586	3.172	#	Ar1
114	114	1	0	0	7.93	6.344	#	Ar1
115	115	1	0	0	7.93	3.172	#	Ar1
116	116	1	0	0	1.586	6.344	#	Ar1
117	117	1	0	3.172	0	1.586	#	Ar1
118	118	1	0	6.344	0	7.93	#	Ar1
119	119	1	0	3.172	0	7.93	#	Ar1
120	120	1	0	6.344	0	1.586	#	Ar1
121	121	1	0	1.586	3.172	0	#	Ar1
122	122	1	0	7.93	6.344	0	#	Ar1
123	123	1	0	7.93	3.172	0	#	Ar1
124	124	1	0	1.586	6.344	0	#	Ar1
125	125	1	0	1.586	0	6.344	#	Ar1
126	126	1	0	7.93	0	3.172	#	Ar1
127	127	1	0	7.93	0	6.344	#	Ar1
128	128	1	0	1.586	0	3.172	#	Ar1
129	129	1	0	0	3.172	7.93	#	Ar1
130	130	1	0	0	6.344	1.586	#	Ar1
131	131	1	0	0	3.172	1.586	#	Ar1
132	132	1	0	0	6.344	7.93	#	Ar1
133	133	1	0	3.172	1.586	0	#	Ar1
134	134	1	0	6.344	7.93	0	#	Ar1
135	135	1	0	3.172	7.93	0	#	Ar1
136	136	1	0	6.344	1.586	0	#	Ar1
137	137	1	0	0	2.379	3.965	#	Ar1
138	138	1	0	0	8.723	7.137	#	Ar1
139	139	1	0	0	8.723	3.965	#	Ar1
140	140	1	0	0	2.379	7.137	#	Ar1
141	141	1	0	3.172	0.793	2.379	#	Ar1
142	142	1	0	6.344	0.793	8.723	#	Ar1
143	143	1	0	3.172	0.793	8.723	#	Ar1
144	144	1	0	6.344	0.793	2.379	#	Ar1
145	145	1	0	1.586	3.965	0.793	#	Ar1
146	146	1	0	7.93	7.137	0.793	#	Ar1
147	147	1	0	7.93	3.965	0.793	#	Ar1
148	148	1	0	1.586	7.137	0.793	#	Ar1
149	149	1	0	1.586	0.793	7.137	#	Ar1
150	150	1	0	7.93	0.793	3.965	#	Ar1
151	151	1	0	7.93	0.793	7.137	#	Ar1
152	152	1	0	1.586	0.793	3.965	#	Ar1
153	153	1	0	0	3.965	8.723	#	Ar1
154	154	1	0	0	7.137	2.379	#	Ar1
155	155	1	0	0	3.965	2.379	#	Ar1
156	156	1	0	0	7.137	8.723	#	Ar1
157	157	1	0	3.172	2.379	0.793	#	Ar1
158	158	1	0	6.344	8.723	0.793	#	Ar1
159	159	1	0	3.172	8.723	0.793	#	Ar1
160	160	1	0	6.344	2.379	0.793	#	Ar1
161	161	1	0	0.793	1.586	3.965	#	Ar1
162	162	1	0	0.793	7.93	7.137	#	Ar1
163	163	1	0	0.793	7.93	3.965	#	Ar1
164	164	1	0	0.793	1.586	7.137	#	Ar1
165	165	1	0	3.965	0	2.379	#	Ar1
166	166	1	0	7.137	0	8.723	#	Ar1
167	167	1	0	3.965	0	8.723	#	Ar1
168	168	1	0	7.137	0	2.379	#	Ar1
169	169	1	0	2.379	3.172	0.793	#	Ar1
170	170	1	0	8.723	6.344	0.793	#	Ar1
171	171	1	0	8.723	3.172	0.793	#	Ar1
172	172	1	0	2.379	6.344	0.793	#	Ar1
173	173	1	0	2.379	0	7.137	#	Ar1
174	174	1	0	8.723	0	3.965	#	Ar1
175	175	1	0	8.723	0	7.137	#	Ar1
176	176	1	0	2.379	0	3.965	#	Ar1
177	177	1	0	0.793	3.172	8.723	#	Ar1
178	178	1	0	0.793	6.344	2.379	#	Ar1
179	179	1	0	0.793	3.172	2.379	#	Ar1
180	180	1	0	0.793	6.344	8.723	#	Ar1
181	181	1	0	3.965	1.586	0.793	#	Ar1
182	182	1	0	7.137	7.93	0.793	#	Ar1
183	183	1	0	3.965	7.93	0.793	#	Ar1
184	184	1	0	7.137	1.586	0.793	#	Ar1
185	185	1	0	0.793	2.379	3.172	#	Ar1
186	186	1	0	0.793	8.723	6.344	#	Ar1
187	187	1	0	0.793	8.723	3.172	#	Ar1
188	188	1	0	0.793	2.379	6.344	#	Ar1
189	189	1	0	3.965	0.793	1.586	#	Ar1
190	190	1	0	7.137	0.793	7.93	#	Ar1
191	191	1	0	3.965	0.793	7.93	#	Ar1
192	192	1	0	7.137	0.793	1.586	#	Ar1
193	193	1	0	2.379	3.965	0	#	Ar1
194	194	1	0	8.723	7.137	0	#	Ar1
195	195	1	0	8.723	3.965	0	#	Ar1
196	196	1	0	2.379	7.137	0	#	Ar1
197	197	1	0	2.379	0.793	6.344	#	Ar1
198	198	1	0	8.723	0.793	3.172	#	Ar1
199	199	1	0	8.723	0.793	6.344	#	Ar1
200	200	1	0	2.379	0.793	3.172	#	Ar1
201	201	1	0	0.793	3.965	7.93	#	Ar1
202	202	1	0	0.793	7.137	1.586	#	Ar1
203	203	1	0	0.793	3.965	1.586	#	Ar1
204	204	1	0	0.793	7.137	7.93	#	Ar1
205	205	1	0	3.965	2.379	0	#	Ar1
206	206	1	0	7.137	8.723	0	#	Ar1
207	207	1	0	3.965	8.723	0	#	Ar1
208	208	1	0	7.137	2.379	0	#	Ar1
209	209	1	0	0	1.586	4.758	#	Ar1
210	210	1	0	0	7.93	4.758	#	Ar1
211	211	1	0	4.758	0	1.586	#	Ar1
212	212	1	0	4.758	0	7.93	#	Ar1
213	213	1	0	1.586	4.758	0	#	Ar1
214	214	1	0	7.93	4.758	0	#	Ar1
215	215	1	0	1.586	0	4.758	#	Ar1
216	216	1	0	7.93	0	4.758	#	Ar1
217	217	1	0	0	4.758	7.93	#	Ar1
218	218	1	0	0	4.758	1.586	#	Ar1
219	219	1	0	4.758	1.586	0	#	Ar1
220	220	1	0	4.758	7.93	0	#	Ar1
221	221	1	0	0	2.379	5.551	#	Ar1
222	222	1	0	0	8.723	5.551	#	Ar1
223	223	1	0	4.758	0.793	2.379	#	Ar1
224	224	1	0	4.758	0.793	8.723	#	Ar1
225	225	1	0	1.586	5.551	0.793	#	Ar1
226	226	1	0	7.93	5.551	0.793	#	Ar1
227	227	1	0	1.586	0.793	5.551	#	Ar1
228	228	1	0	7.93	0.793	5.551	#	Ar1
229	229	1	0	0	5.551	8.723	#	Ar1
230	230	1	0	0	5.551	2.379	#	Ar1
231	231	1	0	4.758	2.379	0.793	#	Ar1
232	232	1	0	4.758	8.723	0.793	#	Ar1
233	233	1	0	0.793	1.586	5.551	#	Ar1
234	234	1	0	0.793	7.93	5.551	#	Ar1
235	235	1	0	5.551	0	2.379	#	Ar1
236	236	1	0	5.551	0	8.723	#	Ar1
237	237	1	0	2.379	4.758	0.793	#	Ar1
238	238	1	0	8.723	4.758	0.793	#	Ar1
239	239	1	0	2.379	0	5.551	#	Ar1
240	240	1	0	8.723	0	5.551	#	Ar1
241	241	1	0	0.793	4.758	8.723	#	Ar1
242	242	1	0	0.793	4.758	2.379	#	Ar1
243	243	1	0	5.551	1.586	0.793	#	Ar1
244	244	1	0	5.551	7.93	0.793	#	Ar1
245	245	1	0	0.793	2.379	4.758	#	Ar1
246	246	1	0	0.793	8.723	4.758	#	Ar1
247	247	1	0	5.551	0.793	1.586	#	Ar1
248	248	1	0	5.551	0.793	7.93	#	Ar1
249	249	1	0	2.379	5.551	0	#	Ar1
250	250	1	0	8.723	5.551	0	#	Ar1
251	251	1	0	2.379	0.793	4.758	#	Ar1
252	252	1	0	8.723	0.793	4.758	#	Ar1
253	253	1	0	0.793	5.551	7.93	#	Ar1
254	254	1	0	0.793	5.551	1.586	#	Ar1
255	255	1	0	5.551	2.379	0	#	Ar1
256	256	1	0	5.551	8.723	0	#	Ar1
257	257	1	0	0	3.172	3.172	#	Ar1
258	258	1	0	0	6.344	6.344	#	Ar1
259	259	1	0	0	6.344	3.172	#	Ar1
260	260	1	0	0	3.172	6.344	#	Ar1
261	261	1	0	3.172	0	3.172	#	Ar1
262	262	1	0	6.344	0	6.344	#	Ar1
263	263	1	0	3.172	0	6.344	#	Ar1
264	264	1	0	6.344	0	3.172	#	Ar1
265	265	1	0	3.172	3.172	0	#	Ar1
266	266	1	0	6.344	6.344	0	#	Ar1
267	267	1	0	6.344	3.172	0	#	Ar1
268	268	1	0	3.172	6.344	0	#	Ar1
269	269	1	0	0	3.965	3.965	#	Ar1
270	270	1	0	0	7.137	7.137	#	Ar1
271	271	1	0	0	7.137	3.965	#	Ar1
272	272	1	0	0	3.965	7.137	#	Ar1
273	273	1	0	3.172	0.793	3.965	#	Ar1
274	274	1	0	6.344	0.793	7.137	#	Ar1
