LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.5 on Sat Jun 02 17:02:30 IST 2018
 432 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 1 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.310000 7.128000  xlo xhi
 -0.310000 7.128000  ylo yhi
 -0.310000 7.128000  zlo zhi

# Pair Coeffs
#
# 1  Li

# Bond Coeffs
#
# 1  

 Masses

 1  1.0 # Ar 39.948002

 Atoms

104	104	1	0	5.578	1.859	0.62	#	Ar
105	105	1	0	0	1.24	3.719	#	Ar
106	106	1	0	0	6.198	3.719	#	Ar
107	107	1	0	3.719	0	1.24	#	Ar
108	108	1	0	3.719	0	6.198	#	Ar
109	109	1	0	1.24	3.719	0	#	Ar
110	110	1	0	6.198	3.719	0	#	Ar
111	111	1	0	1.24	0	3.719	#	Ar
112	112	1	0	6.198	0	3.719	#	Ar
113	113	1	0	0	3.719	6.198	#	Ar
114	114	1	0	0	3.719	1.24	#	Ar
115	115	1	0	3.719	1.24	0	#	Ar
116	116	1	0	3.719	6.198	0	#	Ar
117	117	1	0	0.62	1.859	4.339	#	Ar
118	118	1	0	0.62	6.818	4.339	#	Ar
119	119	1	0	4.339	0.62	1.859	#	Ar
120	120	1	0	4.339	0.62	6.818	#	Ar
121	121	1	0	1.859	4.339	0.62	#	Ar
122	122	1	0	6.818	4.339	0.62	#	Ar
123	123	1	0	1.859	0.62	4.339	#	Ar
124	124	1	0	6.818	0.62	4.339	#	Ar
125	125	1	0	0.62	4.339	6.818	#	Ar
126	126	1	0	0.62	4.339	1.859	#	Ar
127	127	1	0	4.339	1.859	0.62	#	Ar
128	128	1	0	4.339	6.818	0.62	#	Ar
129	129	1	0	0	2.479	2.479	#	Ar
130	130	1	0	0	4.958	4.958	#	Ar
131	131	1	0	0	4.958	2.479	#	Ar
132	132	1	0	0	2.479	4.958	#	Ar
133	133	1	0	2.479	0	2.479	#	Ar
134	134	1	0	4.958	0	4.958	#	Ar
135	135	1	0	2.479	0	4.958	#	Ar
136	136	1	0	4.958	0	2.479	#	Ar
137	137	1	0	2.479	2.479	0	#	Ar
138	138	1	0	4.958	4.958	0	#	Ar
139	139	1	0	4.958	2.479	0	#	Ar
140	140	1	0	2.479	4.958	0	#	Ar
141	141	1	0	0.62	3.099	3.099	#	Ar
142	142	1	0	0.62	5.578	5.578	#	Ar
143	143	1	0	0.62	5.578	3.099	#	Ar
144	144	1	0	0.62	3.099	5.578	#	Ar
145	145	1	0	3.099	0.62	3.099	#	Ar
146	146	1	0	5.578	0.62	5.578	#	Ar
147	147	1	0	3.099	0.62	5.578	#	Ar
148	148	1	0	5.578	0.62	3.099	#	Ar
149	149	1	0	3.099	3.099	0.62	#	Ar
150	150	1	0	5.578	5.578	0.62	#	Ar
151	151	1	0	5.578	3.099	0.62	#	Ar
152	152	1	0	3.099	5.578	0.62	#	Ar
153	153	1	0	0	2.479	3.719	#	Ar
154	154	1	0	0	4.958	3.719	#	Ar
155	155	1	0	3.719	0	2.479	#	Ar
156	156	1	0	3.719	0	4.958	#	Ar
157	157	1	0	2.479	3.719	0	#	Ar
158	158	1	0	4.958	3.719	0	#	Ar
159	159	1	0	2.479	0	3.719	#	Ar
160	160	1	0	4.958	0	3.719	#	Ar
161	161	1	0	0	3.719	4.958	#	Ar
162	162	1	0	0	3.719	2.479	#	Ar
163	163	1	0	3.719	2.479	0	#	Ar
164	164	1	0	3.719	4.958	0	#	Ar
165	165	1	0	0.62	3.099	4.339	#	Ar
166	166	1	0	0.62	5.578	4.339	#	Ar
167	167	1	0	4.339	0.62	3.099	#	Ar
168	168	1	0	4.339	0.62	5.578	#	Ar
169	169	1	0	3.099	4.339	0.62	#	Ar
170	170	1	0	5.578	4.339	0.62	#	Ar
171	171	1	0	3.099	0.62	4.339	#	Ar
172	172	1	0	5.578	0.62	4.339	#	Ar
173	173	1	0	0.62	4.339	5.578	#	Ar
174	174	1	0	0.62	4.339	3.099	#	Ar
175	175	1	0	4.339	3.099	0.62	#	Ar
176	176	1	0	4.339	5.578	0.62	#	Ar
177	177	1	0	0	3.719	3.719	#	Ar
178	178	1	0	3.719	0	3.719	#	Ar
179	179	1	0	3.719	3.719	0	#	Ar
180	180	1	0	0.62	4.339	4.339	#	Ar
181	181	1	0	4.339	0.62	4.339	#	Ar
182	182	1	0	4.339	4.339	0.62	#	Ar
183	183	1	0	1.24	1.24	1.24	#	Ar
184	184	1	0	6.198	6.198	6.198	#	Ar
185	185	1	0	6.198	6.198	1.24	#	Ar
186	186	1	0	1.24	1.24	6.198	#	Ar
187	187	1	0	6.198	1.24	6.198	#	Ar
188	188	1	0	1.24	6.198	1.24	#	Ar
189	189	1	0	1.24	6.198	6.198	#	Ar
190	190	1	0	6.198	1.24	1.24	#	Ar
191	191	1	0	1.859	1.859	1.859	#	Ar
192	192	1	0	6.818	6.818	6.818	#	Ar
193	193	1	0	6.818	6.818	1.859	#	Ar
194	194	1	0	1.859	1.859	6.818	#	Ar
195	195	1	0	6.818	1.859	6.818	#	Ar
196	196	1	0	1.859	6.818	1.859	#	Ar
197	197	1	0	1.859	6.818	6.818	#	Ar
198	198	1	0	6.818	1.859	1.859	#	Ar
199	199	1	0	1.24	1.24	2.479	#	Ar
200	200	1	0	6.198	6.198	4.958	#	Ar
201	201	1	0	6.198	6.198	2.479	#	Ar
202	202	1	0	1.24	1.24	4.958	#	Ar
203	203	1	0	6.198	1.24	4.958	#	Ar
204	204	1	0	1.24	6.198	2.479	#	Ar
205	205	1	0	1.24	6.198	4.958	#	Ar
206	206	1	0	6.198	1.24	2.479	#	Ar
207	207	1	0	2.479	1.24	1.24	#	Ar
208	208	1	0	4.958	6.198	6.198	#	Ar
209	209	1	0	2.479	6.198	6.198	#	Ar
210	210	1	0	4.958	1.24	1.24	#	Ar
211	211	1	0	4.958	6.198	1.24	#	Ar
212	212	1	0	2.479	1.24	6.198	#	Ar
213	213	1	0	4.958	1.24	6.198	#	Ar
214	214	1	0	2.479	6.198	1.24	#	Ar
215	215	1	0	1.24	2.479	1.24	#	Ar
216	216	1	0	6.198	4.958	6.198	#	Ar
217	217	1	0	6.198	2.479	6.198	#	Ar
218	218	1	0	1.24	4.958	1.24	#	Ar
219	219	1	0	1.24	4.958	6.198	#	Ar
220	220	1	0	6.198	2.479	1.24	#	Ar
221	221	1	0	6.198	4.958	1.24	#	Ar
222	222	1	0	1.24	2.479	6.198	#	Ar
223	223	1	0	1.859	1.859	3.099	#	Ar
224	224	1	0	6.818	6.818	5.578	#	Ar
225	225	1	0	6.818	6.818	3.099	#	Ar
226	226	1	0	1.859	1.859	5.578	#	Ar
227	227	1	0	6.818	1.859	5.578	#	Ar
228	228	1	0	1.859	6.818	3.099	#	Ar
229	229	1	0	1.859	6.818	5.578	#	Ar
230	230	1	0	6.818	1.859	3.099	#	Ar
231	231	1	0	3.099	1.859	1.859	#	Ar
232	232	1	0	5.578	6.818	6.818	#	Ar
233	233	1	0	3.099	6.818	6.818	#	Ar
234	234	1	0	5.578	1.859	1.859	#	Ar
235	235	1	0	5.578	6.818	1.859	#	Ar
236	236	1	0	3.099	1.859	6.818	#	Ar
237	237	1	0	5.578	1.859	6.818	#	Ar
238	238	1	0	3.099	6.818	1.859	#	Ar
239	239	1	0	1.859	3.099	1.859	#	Ar
240	240	1	0	6.818	5.578	6.818	#	Ar
241	241	1	0	6.818	3.099	6.818	#	Ar
242	242	1	0	1.859	5.578	1.859	#	Ar
243	243	1	0	1.859	5.578	6.818	#	Ar
244	244	1	0	6.818	3.099	1.859	#	Ar
245	245	1	0	6.818	5.578	1.859	#	Ar
246	246	1	0	1.859	3.099	6.818	#	Ar
247	247	1	0	1.24	1.24	3.719	#	Ar
248	248	1	0	6.198	6.198	3.719	#	Ar
249	249	1	0	6.198	1.24	3.719	#	Ar
250	250	1	0	1.24	6.198	3.719	#	Ar
251	251	1	0	3.719	1.24	1.24	#	Ar
252	252	1	0	3.719	6.198	6.198	#	Ar
253	253	1	0	3.719	6.198	1.24	#	Ar
254	254	1	0	3.719	1.24	6.198	#	Ar
255	255	1	0	1.24	3.719	1.24	#	Ar
256	256	1	0	6.198	3.719	6.198	#	Ar
257	257	1	0	1.24	3.719	6.198	#	Ar
258	258	1	0	6.198	3.719	1.24	#	Ar
259	259	1	0	1.859	1.859	4.339	#	Ar
260	260	1	0	6.818	6.818	4.339	#	Ar
261	261	1	0	6.818	1.859	4.339	#	Ar
262	262	1	0	1.859	6.818	4.339	#	Ar
263	263	1	0	4.339	1.859	1.859	#	Ar
264	264	1	0	4.339	6.818	6.818	#	Ar
265	265	1	0	4.339	6.818	1.859	#	Ar
266	266	1	0	4.339	1.859	6.818	#	Ar
267	267	1	0	1.859	4.339	1.859	#	Ar
268	268	1	0	6.818	4.339	6.818	#	Ar
269	269	1	0	1.859	4.339	6.818	#	Ar
270	270	1	0	6.818	4.339	1.859	#	Ar
271	271	1	0	1.24	2.479	2.479	#	Ar
272	272	1	0	6.198	4.958	4.958	#	Ar
273	273	1	0	6.198	4.958	2.479	#	Ar
274	274	1	0	1.24	2.479	4.958	#	Ar
275	275	1	0	6.198	2.479	4.958	#	Ar
276	276	1	0	1.24	4.958	2.479	#	Ar
277	277	1	0	1.24	4.958	4.958	#	Ar
278	278	1	0	6.198	2.479	2.479	#	Ar
279	279	1	0	2.479	1.24	2.479	#	Ar
280	280	1	0	4.958	6.198	4.958	#	Ar
281	281	1	0	2.479	6.198	4.958	#	Ar
282	282	1	0	4.958	1.24	2.479	#	Ar
283	283	1	0	4.958	6.198	2.479	#	Ar
284	284	1	0	2.479	1.24	4.958	#	Ar
285	285	1	0	4.958	1.24	4.958	#	Ar
286	286	1	0	2.479	6.198	2.479	#	Ar
287	287	1	0	2.479	2.479	1.24	#	Ar
288	288	1	0	4.958	4.958	6.198	#	Ar
289	289	1	0	4.958	2.479	6.198	#	Ar
290	290	1	0	2.479	4.958	1.24	#	Ar
291	291	1	0	2.479	4.958	6.198	#	Ar
292	292	1	0	4.958	2.479	1.24	#	Ar
293	293	1	0	4.958	4.958	1.24	#	Ar
294	294	1	0	2.479	2.479	6.198	#	Ar
295	295	1	0	1.859	3.099	3.099	#	Ar
296	296	1	0	6.818	5.578	5.578	#	Ar
297	297	1	0	6.818	5.578	3.099	#	Ar
298	298	1	0	1.859	3.099	5.578	#	Ar
299	299	1	0	6.818	3.099	5.578	#	Ar
300	300	1	0	1.859	5.578	3.099	#	Ar
301	301	1	0	1.859	5.578	5.578	#	Ar
302	302	1	0	6.818	3.099	3.099	#	Ar
303	303	1	0	3.099	1.859	3.099	#	Ar
304	304	1	0	5.578	6.818	5.578	#	Ar
305	305	1	0	3.099	6.818	5.578	#	Ar
306	306	1	0	5.578	1.859	3.099	#	Ar
307	307	1	0	5.578	6.818	3.099	#	Ar
308	308	1	0	3.099	1.859	5.578	#	Ar
309	309	1	0	5.578	1.859	5.578	#	Ar
310	310	1	0	3.099	6.818	3.099	#	Ar
311	311	1	0	3.099	3.099	1.859	#	Ar
312	312	1	0	5.578	5.578	6.818	#	Ar
313	313	1	0	5.578	3.099	6.818	#	Ar
314	314	1	0	3.099	5.578	1.859	#	Ar
315	315	1	0	3.099	5.578	6.818	#	Ar
316	316	1	0	5.578	3.099	1.859	#	Ar
317	317	1	0	5.578	5.578	1.859	#	Ar
318	318	1	0	3.099	3.099	6.818	#	Ar
319	319	1	0	1.24	2.479	3.719	#	Ar
320	320	1	0	6.198	4.958	3.719	#	Ar
321	321	1	0	6.198	2.479	3.719	#	Ar
322	322	1	0	1.24	4.958	3.719	#	Ar
323	323	1	0	3.719	1.24	2.479	#	Ar
324	324	1	0	3.719	6.198	4.958	#	Ar
325	325	1	0	3.719	6.198	2.479	#	Ar
326	326	1	0	3.719	1.24	4.958	#	Ar
327	327	1	0	2.479	3.719	1.24	#	Ar
328	328	1	0	4.958	3.719	6.198	#	Ar
329	329	1	0	2.479	3.719	6.198	#	Ar
330	330	1	0	4.958	3.719	1.24	#	Ar
331	331	1	0	2.479	1.24	3.719	#	Ar
332	332	1	0	4.958	6.198	3.719	#	Ar
333	333	1	0	2.479	6.198	3.719	#	Ar
334	334	1	0	4.958	1.24	3.719	#	Ar
335	335	1	0	1.24	3.719	4.958	#	Ar
336	336	1	0	6.198	3.719	2.479	#	Ar
337	337	1	0	6.198	3.719	4.958	#	Ar
338	338	1	0	1.24	3.719	2.479	#	Ar
339	339	1	0	3.719	2.479	6.198	#	Ar
340	340	1	0	3.719	4.958	1.24	#	Ar
341	341	1	0	3.719	2.479	1.24	#	Ar
342	342	1	0	3.719	4.958	6.198	#	Ar
343	343	1	0	1.859	3.099	4.339	#	Ar
344	344	1	0	6.818	5.578	4.339	#	Ar
345	345	1	0	6.818	3.099	4.339	#	Ar
346	346	1	0	1.859	5.578	4.339	#	Ar
347	347	1	0	4.339	1.859	3.099	#	Ar
348	348	1	0	4.339	6.818	5.578	#	Ar
349	349	1	0	4.339	6.818	3.099	#	Ar
350	350	1	0	4.339	1.859	5.578	#	Ar
351	351	1	0	3.099	4.339	1.859	#	Ar
352	352	1	0	5.578	4.339	6.818	#	Ar
353	353	1	0	3.099	4.339	6.818	#	Ar
354	354	1	0	5.578	4.339	1.859	#	Ar
355	355	1	0	3.099	1.859	4.339	#	Ar
356	356	1	0	5.578	6.818	4.339	#	Ar
357	357	1	0	3.099	6.818	4.339	#	Ar
358	358	1	0	5.578	1.859	4.339	#	Ar
359	359	1	0	1.859	4.339	5.578	#	Ar
360	360	1	0	6.818	4.339	3.099	#	Ar
361	361	1	0	6.818	4.339	5.578	#	Ar
362	362	1	0	1.859	4.339	3.099	#	Ar
363	363	1	0	4.339	3.099	6.818	#	Ar
364	364	1	0	4.339	5.578	1.859	#	Ar
365	365	1	0	4.339	3.099	1.859	#	Ar
366	366	1	0	4.339	5.578	6.818	#	Ar
367	367	1	0	1.24	3.719	3.719	#	Ar
368	368	1	0	6.198	3.719	3.719	#	Ar
369	369	1	0	3.719	1.24	3.719	#	Ar
370	370	1	0	3.719	6.198	3.719	#	Ar
371	371	1	0	3.719	3.719	1.24	#	Ar
372	372	1	0	3.719	3.719	6.198	#	Ar
373	373	1	0	1.859	4.339	4.339	#	Ar
374	374	1	0	6.818	4.339	4.339	#	Ar
375	375	1	0	4.339	1.859	4.339	#	Ar
376	376	1	0	4.339	6.818	4.339	#	Ar
377	377	1	0	4.339	4.339	1.859	#	Ar
378	378	1	0	4.339	4.339	6.818	#	Ar
379	379	1	0	2.479	2.479	2.479	#	Ar
380	380	1	0	4.958	4.958	4.958	#	Ar
381	381	1	0	4.958	4.958	2.479	#	Ar
382	382	1	0	2.479	2.479	4.958	#	Ar
383	383	1	0	4.958	2.479	4.958	#	Ar
384	384	1	0	2.479	4.958	2.479	#	Ar
385	385	1	0	2.479	4.958	4.958	#	Ar
386	386	1	0	4.958	2.479	2.479	#	Ar
387	387	1	0	3.099	3.099	3.099	#	Ar
388	388	1	0	5.578	5.578	5.578	#	Ar
389	389	1	0	5.578	5.578	3.099	#	Ar
390	390	1	0	3.099	3.099	5.578	#	Ar
391	391	1	0	5.578	3.099	5.578	#	Ar
392	392	1	0	3.099	5.578	3.099	#	Ar
393	393	1	0	3.099	5.578	5.578	#	Ar
394	394	1	0	5.578	3.099	3.099	#	Ar
395	395	1	0	2.479	2.479	3.719	#	Ar
396	396	1	0	4.958	4.958	3.719	#	Ar
397	397	1	0	4.958	2.479	3.719	#	Ar
398	398	1	0	2.479	4.958	3.719	#	Ar
399	399	1	0	3.719	2.479	2.479	#	Ar
400	400	1	0	3.719	4.958	4.958	#	Ar
401	401	1	0	3.719	4.958	2.479	#	Ar
402	402	1	0	3.719	2.479	4.958	#	Ar
403	403	1	0	2.479	3.719	2.479	#	Ar
404	404	1	0	4.958	3.719	4.958	#	Ar
405	405	1	0	2.479	3.719	4.958	#	Ar
406	406	1	0	4.958	3.719	2.479	#	Ar
407	407	1	0	3.099	3.099	4.339	#	Ar
408	408	1	0	5.578	5.578	4.339	#	Ar
409	409	1	0	5.578	3.099	4.339	#	Ar
410	410	1	0	3.099	5.578	4.339	#	Ar
411	411	1	0	4.339	3.099	3.099	#	Ar
412	412	1	0	4.339	5.578	5.578	#	Ar
413	413	1	0	4.339	5.578	3.099	#	Ar
414	414	1	0	4.339	3.099	5.578	#	Ar
415	415	1	0	3.099	4.339	3.099	#	Ar
416	416	1	0	5.578	4.339	5.578	#	Ar
417	417	1	0	3.099	4.339	5.578	#	Ar
418	418	1	0	5.578	4.339	3.099	#	Ar
419	419	1	0	2.479	3.719	3.719	#	Ar
420	420	1	0	4.958	3.719	3.719	#	Ar
421	421	1	0	3.719	2.479	3.719	#	Ar
422	422	1	0	3.719	4.958	3.719	#	Ar
423	423	1	0	3.719	3.719	2.479	#	Ar
424	424	1	0	3.719	3.719	4.958	#	Ar
425	425	1	0	3.099	4.339	4.339	#	Ar
426	426	1	0	5.578	4.339	4.339	#	Ar
427	427	1	0	4.339	3.099	4.339	#	Ar
428	428	1	0	4.339	5.578	4.339	#	Ar
429	429	1	0	4.339	4.339	3.099	#	Ar
430	430	1	0	4.339	4.339	5.578	#	Ar
431	431	1	0	3.719	3.719	3.719	#	Ar
432	432	1	0	4.339	4.339	4.339	#	Ar
